 ,Label,Area,X,Y
46487,9874.0,4082,461.721,1829.447
46488,9875.0,3305,360.164,663.725
46489,9875.0,4621,306.458,1289.482
46490,9875.0,3768,193.600,1620.657
46491,9875.0,4348,363.414,1726.526
46492,9875.0,3975,461.939,1823.722
46493,9876.0,3313,357.122,636.792
46494,9876.0,4605,289.275,1294.305
46495,9876.0,3822,194.674,1617.470
46496,9876.0,4323,366.734,1735.283
46497,9876.0,4289,464.948,1814.024
46498,9877.0,3283,354.729,616.086
46499,9877.0,4635,277.427,1294.602
46500,9877.0,3820,195.313,1614.475
46501,9877.0,4143,370.956,1744.228
46502,9877.0,4263,465.187,1802.393
46503,9878.0,3265,351.795,589.764
46504,9878.0,4573,261.664,1291.975
46505,9878.0,3822,195.673,1609.935
46506,9878.0,4249,374.880,1754.609
46507,9878.0,4214,463.829,1784.702
46508,9879.0,3307,349.216,570.671
46509,9879.0,4596,251.385,1287.209
46510,9879.0,3750,195.209,1604.876
46511,9879.0,4630,464.111,1772.585
46512,9879.0,4228,376.272,1769.200
46513,9880.0,3284,346.744,543.220
46514,9880.0,4576,238.870,1279.171
46515,9880.0,3713,193.488,1594.937
46516,9880.0,4665,465.844,1766.966
46517,9880.0,4273,377.855,1781.285
46518,9881.0,3265,345.111,522.884
46519,9881.0,4557,230.353,1272.383
46520,9881.0,3756,191.170,1587.439
46521,9881.0,4269,460.565,1761.345
46522,9881.0,4361,375.479,1793.485
46523,9882.0,3284,343.159,496.232
46524,9882.0,4670,221.134,1260.959
46525,9882.0,3746,188.260,1583.763
46526,9882.0,4393,458.246,1765.149
46527,9882.0,4247,372.703,1806.821
46528,9883.0,3204,342.166,475.859
46529,9883.0,4861,214.785,1250.519
46530,9883.0,3794,184.725,1580.735
46531,9883.0,4312,453.831,1765.170
46532,9883.0,4367,369.873,1810.992
46533,9884.0,3301,340.200,450.058
46534,9884.0,4647,207.199,1239.362
46535,9884.0,3781,180.277,1579.558
46536,9884.0,4229,447.477,1761.012
46537,9884.0,4111,364.833,1819.606
46538,9885.0,3333,339.333,429.019
46539,9885.0,4480,198.832,1243.411
46540,9885.0,3778,176.954,1579.268
46541,9885.0,4197,444.168,1755.649
46542,9885.0,4041,361.902,1820.469
46543,9886.0,3219,337.419,404.357
46544,9886.0,4546,199.731,1254.125
46545,9886.0,3851,170.815,1581.098
46546,9886.0,4178,441.316,1750.179
46547,9886.0,4160,358.446,1815.934
46548,9887.0,3272,336.654,383.991
46549,9887.0,4527,207.107,1260.977
46550,9887.0,3833,168.269,1582.595
46551,9887.0,4241,437.900,1747.237
46552,9887.0,4143,355.673,1812.171
46553,9888.0,3231,335.191,358.564
46554,9888.0,4509,217.246,1266.030
46555,9888.0,3814,165.514,1581.536
46556,9888.0,4122,435.443,1748.436
46557,9888.0,4123,351.984,1805.497
46558,9889.0,3160,334.068,339.828
46559,9889.0,4526,224.440,1266.982
46560,9889.0,3749,163.204,1579.461
46561,9889.0,4108,434.158,1751.563
46562,9889.0,4086,349.654,1799.144
46563,9890.0,3251,332.458,313.887
46564,9890.0,4477,233.460,1264.282
46565,9890.0,3717,161.701,1571.668
46566,9890.0,4214,430.873,1753.694
46567,9890.0,4180,347.127,1790.907
46568,9891.0,3299,331.520,295.572
46569,9891.0,4471,239.583,1261.234
46570,9891.0,3733,160.826,1564.447
46571,9891.0,4220,429.827,1751.860
46572,9891.0,4170,345.490,1784.446
46573,9892.0,3174,330.709,273.143
46574,9892.0,4435,249.584,1263.686
46575,9892.0,3776,158.948,1554.179
46576,9892.0,4221,429.120,1746.761
46577,9892.0,4188,343.605,1774.511
46578,9893.0,3289,330.453,266.370
46579,9893.0,4467,268.101,1281.842
46580,9893.0,3735,157.661,1546.518
46581,9893.0,4267,427.989,1745.064
46582,9893.0,4224,342.316,1767.131
46583,9894.0,3214,330.417,270.030
46584,9894.0,4693,288.520,1319.021
46585,9894.0,3739,157.756,1535.472
46586,9894.0,4164,340.904,1756.520
46587,9894.0,4306,427.731,1746.351
46588,9895.0,3273,330.454,281.445
46589,9895.0,4648,302.756,1347.123
46590,9895.0,3810,157.615,1532.542
46591,9895.0,4206,340.697,1747.640
46592,9895.0,4134,426.738,1749.389
46593,9896.0,3333,330.546,315.336
46594,9896.0,4616,316.862,1378.748
46595,9896.0,3684,159.167,1531.428
46596,9896.0,4266,340.527,1735.737
46597,9896.0,4120,426.015,1750.819
46598,9897.0,3292,334.310,357.196
46599,9897.0,4549,327.711,1396.136
46600,9897.0,3730,159.117,1532.822
46601,9897.0,4249,340.620,1726.377
46602,9897.0,4102,428.424,1752.957
46603,9898.0,3297,342.610,415.962
46604,9898.0,4639,338.162,1412.879
46605,9898.0,3781,161.700,1544.561
46606,9898.0,4226,340.882,1714.298
46607,9898.0,4172,429.083,1756.298
46608,9899.0,3342,351.676,456.653
46609,9899.0,4622,344.132,1421.217
46610,9899.0,3707,161.164,1554.221
46611,9899.0,4471,341.281,1707.091
46612,9899.0,4204,430.500,1756.993
46613,9900.0,3332,362.770,495.951
46614,9900.0,4545,349.898,1428.978
46615,9900.0,3649,162.600,1564.387
46616,9900.0,4454,341.937,1705.729
46617,9900.0,4097,432.924,1760.398
46618,9901.0,3355,372.397,515.210
46619,9901.0,4646,352.890,1431.593
46620,9901.0,3703,163.303,1568.500
46621,9901.0,4521,344.559,1705.171
46622,9901.0,4258,433.787,1759.537
46623,9902.0,3364,385.471,532.007
46624,9902.0,4718,355.876,1433.913
46625,9902.0,3727,164.953,1567.873
46626,9902.0,4655,346.689,1715.984
46627,9902.0,4166,436.436,1764.819
46628,9903.0,3352,393.180,540.242
46629,9903.0,4802,356.827,1434.103
46630,9903.0,3784,166.144,1561.616
46631,9903.0,4573,350.919,1721.591
46632,9903.0,4230,435.509,1769.215
46633,9904.0,3456,387.053,600.100
46634,9904.0,4608,357.312,1431.554
46635,9904.0,3553,167.219,1552.881
46636,9904.0,4681,354.610,1736.723
46637,9904.0,4325,434.826,1774.489
46638,9905.0,3366,368.384,670.021
46639,9905.0,4673,357.725,1428.422
46640,9905.0,3506,172.843,1547.796
46641,9905.0,4450,357.279,1750.274
46642,9905.0,4238,435.348,1776.297
46643,9906.0,3316,342.438,760.004
46644,9906.0,4657,358.916,1423.968
46645,9906.0,3533,181.865,1539.855
46646,9906.0,4556,360.212,1765.671
46647,9906.0,4233,434.425,1775.557
46648,9907.0,3422,332.021,832.866
46649,9907.0,4700,360.362,1418.039
46650,9907.0,3962,190.437,1533.721
46651,9907.0,4670,359.350,1780.963
46652,9907.0,4184,435.060,1777.568
46653,9908.0,3398,332.083,916.374
46654,9908.0,4798,361.677,1407.874
46655,9908.0,3886,202.310,1527.707
46656,9908.0,4139,435.361,1779.102
46657,9908.0,4408,360.240,1792.466
46658,9909.0,3316,340.745,958.994
46659,9909.0,4909,361.974,1398.918
46660,9909.0,3695,208.741,1523.383
46661,9909.0,4164,436.137,1779.770
46662,9909.0,4482,361.069,1794.861
46663,9910.0,3359,353.748,997.958
46664,9910.0,4767,362.492,1401.965
46665,9910.0,3757,214.461,1517.296
46666,9910.0,4310,362.312,1796.986
46667,9910.0,4164,439.853,1781.834
46668,9911.0,3417,363.014,1018.401
46669,9911.0,4847,355.061,1417.417
46670,9911.0,3812,215.592,1510.622
46671,9911.0,4187,443.096,1785.316
46672,9911.0,4219,362.806,1797.758
46673,9912.0,3372,374.174,1036.426
46674,9912.0,4624,342.778,1448.910
46675,9912.0,3803,215.408,1499.304
46676,9912.0,4270,362.305,1792.283
46677,9912.0,4198,445.888,1782.532
46678,9913.0,3357,381.940,1045.469
46679,9913.0,4599,326.151,1479.541
46680,9913.0,3829,214.731,1494.576
46681,9913.0,4302,362.073,1787.478
46682,9913.0,4119,447.803,1784.253
46683,9914.0,3398,390.561,1051.738
46684,9914.0,4045,209.839,1494.129
46685,9914.0,4610,307.571,1518.003
46686,9914.0,4284,361.371,1780.878
46687,9914.0,4245,451.088,1788.472
46688,9915.0,3435,396.200,1052.426
46689,9915.0,4041,205.545,1501.941
46690,9915.0,4535,289.917,1549.957
46691,9915.0,4160,361.603,1774.868
46692,9915.0,4230,453.150,1790.768
46693,9916.0,3410,403.443,1051.785
46694,9916.0,4015,207.705,1514.029
46695,9916.0,4774,271.142,1581.229
46696,9916.0,4210,362.112,1764.211
46697,9916.0,4458,455.123,1799.812
46698,9917.0,3406,409.531,1048.337
46699,9917.0,4133,210.860,1529.027
46700,9917.0,4735,255.973,1604.497
46701,9917.0,4217,362.783,1757.427
46702,9917.0,4398,454.203,1801.370
46703,9918.0,3406,411.491,1052.124
46704,9918.0,4121,214.282,1553.368
46705,9918.0,4671,241.216,1626.837
46706,9918.0,4316,363.408,1745.076
46707,9918.0,4367,455.689,1808.497
46708,9919.0,3382,396.189,1086.231
46709,9919.0,8795,221.652,1610.023
46710,9919.0,4288,364.186,1736.535
46711,9919.0,4577,455.000,1808.477
46712,9920.0,3359,366.316,1142.121
46713,9920.0,7890,213.059,1629.216
46714,9920.0,4339,364.965,1723.768
46715,9920.0,4319,455.806,1812.311
46716,9921.0,3368,340.950,1188.944
46717,9921.0,6548,206.439,1639.550
46718,9921.0,4375,365.482,1714.882
46719,9921.0,4453,455.894,1815.658
46720,9922.0,3362,315.540,1237.954
46721,9922.0,5627,198.524,1652.611
46722,9922.0,4321,365.600,1705.877
46723,9922.0,4469,457.009,1823.870
46724,9923.0,3391,304.353,1261.819
46725,9923.0,6412,190.449,1660.766
46726,9923.0,4431,366.899,1697.282
46727,9923.0,4483,458.513,1829.548
46728,9924.0,3388,299.767,1284.909
46729,9924.0,6508,180.347,1668.914
46730,9924.0,4279,366.697,1693.792
46731,9924.0,4291,457.143,1829.670
46732,9925.0,3378,317.381,1337.340
46733,9925.0,6663,180.548,1686.633
46734,9925.0,4288,370.269,1696.687
46735,9925.0,4467,458.727,1831.767
46736,9926.0,3396,346.360,1399.694
46737,9926.0,7863,191.685,1708.869
46738,9926.0,4368,373.413,1707.682
46739,9926.0,4426,459.090,1827.103
46740,9927.0,3429,367.096,1430.336
46741,9927.0,8326,201.725,1721.290
46742,9927.0,4288,378.198,1716.358
46743,9927.0,4357,458.290,1820.459
46744,9928.0,3569,394.369,1454.524
46745,9928.0,4530,191.654,1736.251
46746,9928.0,4426,383.929,1734.818
46747,9928.0,3939,239.989,1727.647
46748,9928.0,4436,459.519,1813.308
46749,9929.0,3480,413.055,1464.910
46750,9929.0,4569,194.957,1742.306
46751,9929.0,3942,252.406,1726.770
46752,9929.0,4248,389.726,1748.541
46753,9929.0,4566,460.963,1805.030
46754,9930.0,3569,435.339,1471.862
46755,9930.0,4174,265.747,1718.633
46756,9930.0,4479,199.134,1750.983
46757,9930.0,4374,393.807,1763.172
46758,9930.0,4467,459.627,1791.156
46759,9931.0,3538,449.876,1472.491
46760,9931.0,4400,278.121,1713.206
46761,9931.0,4589,201.561,1752.607
46762,9931.0,4184,394.829,1776.979
46763,9931.0,4421,462.026,1791.582
46764,9932.0,3045,461.254,1462.076
46765,9932.0,4068,297.981,1706.464
46766,9932.0,4568,204.314,1753.335
46767,9932.0,4285,459.680,1788.245
46768,9932.0,4388,396.381,1782.896
46769,9933.0,2759,468.136,1450.690
46770,9933.0,4072,308.545,1691.536
46771,9933.0,4532,205.711,1751.856
46772,9933.0,4507,397.319,1786.084
46773,9933.0,4303,461.035,1788.645
46774,9934.0,2756,475.244,1437.877
46775,9934.0,8222,364.500,1737.674
46776,9934.0,4499,206.722,1748.580
46777,9934.0,4132,461.249,1784.062
46778,9935.0,2808,478.552,1430.653
46779,9935.0,7805,370.725,1732.650
46780,9935.0,4442,206.611,1745.980
46781,9935.0,4273,464.215,1784.054
46782,9936.0,2691,480.853,1420.562
46783,9936.0,4297,363.797,1664.185
46784,9936.0,4374,206.995,1740.209
46785,9936.0,4117,466.150,1782.857
46786,9936.0,4383,397.881,1789.113
46787,9937.0,2819,481.037,1405.741
46788,9937.0,4207,375.349,1675.043
46789,9937.0,4430,207.290,1735.210
46790,9937.0,4272,467.979,1782.999
46791,9937.0,4451,396.387,1787.686
46792,9938.0,2645,481.911,1388.773
46793,9938.0,7896,386.751,1739.244
46794,9938.0,4385,207.509,1728.203
46795,9938.0,4163,470.476,1785.106
46796,9939.0,2699,482.324,1373.974
46797,9939.0,7959,385.834,1742.315
46798,9939.0,4359,207.723,1722.970
46799,9939.0,4147,470.270,1783.361
46800,9940.0,2916,480.595,1364.321
46801,9940.0,8555,383.746,1741.420
46802,9940.0,4392,207.698,1714.942
46803,9940.0,4381,473.984,1789.100
46804,9941.0,3171,478.705,1362.220
46805,9941.0,8009,379.814,1746.823
46806,9941.0,4395,206.817,1708.183
46807,9941.0,4144,472.508,1784.782
46808,9942.0,2944,468.010,1368.296
46809,9942.0,4448,206.103,1697.730
46810,9942.0,4351,359.202,1716.021
46811,9942.0,4461,473.874,1785.758
46812,9942.0,4566,382.168,1792.985
46813,9943.0,3258,463.403,1353.309
46814,9943.0,4585,206.075,1690.314
46815,9943.0,4259,338.458,1734.252
46816,9943.0,4269,473.282,1785.758
46817,9943.0,4412,375.618,1802.614
46818,9944.0,3465,457.975,1334.443
46819,9944.0,4528,205.868,1679.306
46820,9944.0,8680,343.593,1781.020
46821,9944.0,4348,470.334,1784.651
46822,9945.0,3428,452.535,1324.209
46823,9945.0,4495,205.635,1671.490
46824,9945.0,4197,295.576,1768.652
46825,9945.0,4521,471.292,1787.242
46826,9945.0,4449,361.276,1816.253
46827,9946.0,3389,445.445,1306.426
46828,9946.0,4655,204.883,1658.800
46829,9946.0,4381,272.443,1781.655
46830,9946.0,4367,468.202,1781.625
46831,9946.0,4338,349.758,1826.546
46832,9947.0,3440,432.728,1299.192
46833,9947.0,4704,203.974,1647.082
46834,9947.0,4427,254.199,1788.330
46835,9947.0,4385,465.338,1781.532
46836,9947.0,4304,344.249,1827.572
46837,9948.0,3369,392.246,1300.806
46838,9948.0,5045,202.906,1632.605
46839,9948.0,4690,464.955,1783.247
46840,9948.0,4472,233.196,1797.699
46841,9948.0,4472,337.480,1825.793
46842,9949.0,3298,359.462,1309.325
46843,9949.0,4949,202.662,1621.422
46844,9949.0,4548,461.126,1780.872
46845,9949.0,9299,281.037,1815.160
46846,9950.0,3266,315.807,1334.024
46847,9950.0,4930,201.968,1606.235
46848,9950.0,4523,458.355,1782.786
46849,9950.0,8349,288.615,1815.930
46850,9951.0,3288,289.196,1349.733
46851,9951.0,4736,200.990,1595.905
46852,9951.0,4422,456.532,1782.015
46853,9951.0,7742,298.398,1815.980
46854,9952.0,3229,267.223,1365.711
46855,9952.0,4678,197.210,1587.802
46856,9952.0,4548,453.856,1783.599
46857,9952.0,7714,308.191,1810.099
46858,9953.0,3195,256.336,1374.331
46859,9953.0,4720,196.158,1584.226
46860,9953.0,4325,451.467,1781.666
46861,9953.0,8065,319.674,1807.428
46862,9954.0,3125,249.352,1385.486
46863,9954.0,4607,195.952,1579.214
46864,9954.0,12245,379.181,1791.151
46865,9955.0,3091,251.766,1406.366
46866,9955.0,4589,195.863,1573.412
46867,9955.0,11257,382.608,1782.066
46868,9956.0,3149,266.456,1441.217
46869,9956.0,4587,194.999,1562.218
46870,9956.0,12004,395.511,1773.251
46871,9957.0,3199,288.140,1467.019
46872,9957.0,4616,194.211,1552.468
46873,9957.0,4280,309.470,1757.390
46874,9957.0,7327,450.620,1771.279
46875,9958.0,3221,313.557,1485.004
46876,9958.0,4622,192.456,1535.525
46877,9958.0,4392,308.535,1750.280
46878,9958.0,7094,453.523,1767.007
46879,9959.0,4655,191.213,1522.449
46880,9959.0,3225,332.756,1491.743
46881,9959.0,7724,454.362,1770.047
46882,9959.0,4426,307.224,1748.031
46883,9960.0,4517,188.961,1502.834
46884,9960.0,3239,353.042,1494.883
46885,9960.0,8072,452.565,1759.367
46886,9960.0,4171,310.277,1749.122
46887,9961.0,4569,186.605,1490.292
46888,9961.0,3345,366.704,1494.070
46889,9961.0,7240,445.497,1756.575
46890,9961.0,4345,312.445,1748.430
46891,9962.0,4632,183.721,1478.898
46892,9962.0,3332,382.158,1487.076
46893,9962.0,7635,434.699,1753.719
46894,9962.0,4250,315.665,1757.339
46895,9963.0,4695,181.126,1477.024
46896,9963.0,3378,391.622,1479.506
46897,9963.0,7793,427.755,1749.050
46898,9963.0,4138,320.585,1762.861
46899,9964.0,4549,178.422,1480.330
46900,9964.0,3361,402.001,1465.903
46901,9964.0,11385,381.726,1755.874
46902,9965.0,3372,408.746,1453.971
46903,9965.0,4637,173.561,1491.828
46904,9965.0,11896,381.886,1754.550
46905,9966.0,3409,417.035,1437.223
46906,9966.0,4524,174.015,1521.713
46907,9966.0,12036,366.658,1760.795
46908,9967.0,3414,423.941,1425.120
46909,9967.0,4629,172.248,1543.853
46910,9967.0,4175,421.419,1750.743
46911,9967.0,7936,323.616,1773.393
46912,9968.0,3439,431.239,1405.115
46913,9968.0,4537,173.774,1571.354
46914,9968.0,4258,417.744,1750.091
46915,9968.0,8420,310.320,1775.229
46916,9969.0,3405,436.355,1388.993
46917,9969.0,4621,172.927,1587.418
46918,9969.0,4179,412.961,1747.298
46919,9969.0,8470,301.257,1775.762
46920,9970.0,3398,442.197,1366.299
46921,9970.0,4538,173.383,1604.448
46922,9970.0,4169,407.927,1741.807
46923,9970.0,4440,235.385,1741.213
46924,9970.0,4171,345.326,1805.191
46925,9971.0,3395,446.071,1348.334
46926,9971.0,4641,173.599,1611.470
46927,9971.0,4280,404.884,1738.372
46928,9971.0,4333,217.141,1741.774
46929,9971.0,4172,343.900,1807.049
46930,9972.0,3106,448.527,1321.242
46931,9972.0,8450,195.662,1683.342
46932,9972.0,4276,399.931,1733.476
46933,9972.0,4133,342.701,1805.839
46934,9973.0,3055,454.328,1304.650
46935,9973.0,8530,202.581,1688.218
46936,9973.0,4296,395.624,1731.974
46937,9973.0,4146,341.721,1801.941
46938,9974.0,3042,468.022,1287.506
46939,9974.0,8648,212.169,1691.255
46940,9974.0,4179,392.800,1731.159
46941,9974.0,4222,340.727,1794.073
46942,9975.0,2810,472.204,1270.588
46943,9975.0,4564,173.904,1621.897
46944,9975.0,4257,391.342,1731.707
46945,9975.0,8518,302.737,1774.161
46946,9976.0,2460,475.344,1246.970
46947,9976.0,4489,173.296,1616.794
46948,9976.0,12065,339.362,1756.099
46949,9977.0,2429,478.342,1233.423
46950,9977.0,4541,172.809,1611.682
46951,9977.0,11759,349.786,1747.448
46952,9978.0,2369,480.568,1211.939
46953,9978.0,4487,172.096,1605.193
46954,9978.0,11981,360.105,1732.003
46955,9979.0,2323,481.600,1196.077
46956,9979.0,4462,171.928,1599.392
46957,9979.0,8409,355.032,1707.626
46958,9979.0,4062,392.711,1745.376
46959,9980.0,2358,482.782,1175.569
46960,9980.0,4541,171.771,1591.036
46961,9980.0,4205,404.201,1598.965
46962,9980.0,4213,394.624,1744.498
46963,9980.0,4180,332.765,1769.411
46964,9981.0,2435,483.039,1158.761
46965,9981.0,4455,171.922,1584.427
46966,9981.0,4151,420.900,1564.095
46967,9981.0,4063,394.927,1749.424
46968,9981.0,4396,332.313,1770.990
46969,9982.0,2586,483.515,1133.886
46970,9982.0,4331,441.911,1513.802
46971,9982.0,4551,172.067,1575.111
46972,9982.0,4121,394.500,1756.340
46973,9982.0,4289,332.734,1775.030
46974,9983.0,2667,483.059,1118.390
46975,9983.0,4129,456.758,1468.210
46976,9983.0,4580,171.604,1567.395
46977,9983.0,4183,334.593,1773.831
46978,9983.0,4215,396.604,1760.760
46979,9984.0,2614,483.179,1100.016
46980,9984.0,4204,464.980,1396.737
46981,9984.0,4762,170.372,1554.834
46982,9984.0,4388,336.910,1770.128
46983,9984.0,4147,396.531,1770.239
46984,9985.0,2677,482.948,1088.494
46985,9985.0,4221,467.693,1343.282
46986,9985.0,4627,170.176,1544.961
46987,9985.0,4547,338.008,1770.142
46988,9985.0,4197,398.198,1775.257
46989,9986.0,2576,480.580,1067.243
46990,9986.0,4420,469.999,1278.250
46991,9986.0,4548,169.624,1529.510
46992,9986.0,4222,342.295,1774.526
46993,9986.0,4132,403.609,1787.029
46994,9987.0,3346,481.823,1046.272
46995,9987.0,4405,471.511,1230.925
46996,9987.0,4414,169.335,1521.840
46997,9987.0,4254,345.037,1776.083
46998,9987.0,4165,405.744,1792.924
46999,9988.0,3016,477.498,1039.462
47000,9988.0,3191,465.450,1165.719
47001,9988.0,4647,167.543,1512.343
47002,9988.0,4410,348.351,1781.924
47003,9988.0,4261,408.798,1792.638
47004,9989.0,5784,462.761,1066.772
47005,9989.0,4640,166.275,1510.160
47006,9989.0,4261,351.569,1787.634
47007,9989.0,4246,412.625,1790.616
47008,9990.0,6428,449.189,1031.666
47009,9990.0,4537,166.634,1504.983
47010,9990.0,4470,355.760,1786.179
47011,9990.0,4287,416.552,1781.945
47012,9991.0,6470,425.098,994.143
47013,9991.0,4531,167.138,1499.971
47014,9991.0,4280,419.707,1774.760
47015,9991.0,4542,358.398,1784.640
47016,9992.0,7343,393.220,961.227
47017,9992.0,4489,167.359,1490.468
47018,9992.0,4499,362.007,1784.320
47019,9992.0,4127,425.717,1772.765
47020,9993.0,3229,457.618,942.480
47021,9993.0,4287,299.955,950.413
47022,9993.0,4464,166.970,1481.398
47023,9993.0,4118,429.674,1776.714
47024,9993.0,4207,365.155,1782.421
47025,9994.0,3322,454.417,914.260
47026,9994.0,4441,248.264,956.084
47027,9994.0,4538,165.794,1466.605
47028,9994.0,4031,369.039,1780.345
47029,9994.0,4110,436.511,1784.790
47030,9995.0,3294,452.429,893.844
47031,9995.0,4582,211.684,965.538
47032,9995.0,4600,164.447,1453.580
47033,9995.0,4246,371.672,1781.580
47034,9995.0,4239,438.746,1788.343
47035,9996.0,3450,449.908,865.949
47036,9996.0,4671,181.265,972.095
47037,9996.0,4555,162.201,1434.721
47038,9996.0,4201,375.427,1787.270
